"Code","Label","Version"
"7411","Legal activities","isic_3"
"7412","Accounting, book-keeping and auditing activities; tax consultancy","isic_3"
"7413","Market research and public opinion polling","isic_3"
"7414","Business and management consultancy activities","isic_3"
"7420","Architectural, engineering and other technical activities","isic_3"
"7421","Architectural and engineering activities and related technical consultancy","isic_3"
"7422","Technical testing and analysis","isic_3"
"7430","Advertising","isic_3"
"7490","Business activities n.e.c.","isic_3"
"7491","Labour recruitment and provision of personnel","isic_3"
"7492","Investigation and security activities","isic_3"
"7493","Building-cleaning activities","isic_3"
"7494","Photographic activities","isic_3"
"7495","Packaging activities","isic_3"
"7499","Other business activities n.e.c.","isic_3"
"7500","Public administration and defence; compulsory social security","isic_3"
"7510","Administration of the State and the economic and social policy of the community","isic_3"
"7511","General (Over-all) public service activities","isic_3"
"7512","Regulation of the activities of agencies that provide health care, education, cultural services and other social services excluding social security","isic_3"
"7513","Regulation of and contribution to more efficient operation of business","isic_3"
"7514","Ancillary service activities for the government as a whole","isic_3"
"7520","Provision of services to the community as a whole","isic_3"
"7521","Foreign affairs","isic_3"
"7522","Defence activities","isic_3"
"7523","Public order and safety activities","isic_3"
"7530","Compulsory social security activities","isic_3"
"8000","Education","isic_3"
"8010","Primary education","isic_3"
"8020","Secondary education","isic_3"
"8021","General secondary education","isic_3"
"8022","Technical and vocational secondary education","isic_3"
"8030","Higher education","isic_3"
"8090","Adult and other education","isic_3"
"8500","Health and social work","isic_3"
"8510","Human health activities","isic_3"
"8511","Hospital activities","isic_3"
"8512","Medical and dental practice activities","isic_3"
"8519","Other human health activities","isic_3"
"8520","Veterinary activities","isic_3"
"8530","Social work activities","isic_3"
"8531","Social work with accommodation","isic_3"
"8532","Social work without accommodation","isic_3"
"9000","Sewage and refuse disposal, sanitation and similar activities","isic_3"
"9100","Activities of membership organizations n.e.c.","isic_3"
"9110","Activities of business, employers and professional organizations","isic_3"
"9111","Activities of business and employers organizations","isic_3"
"9112","Activities of professional organizations","isic_3"
"9120","Activities of trade unions","isic_3"
"9190","Activities of other membership organizations","isic_3"
"9191","Activities of religious organizations","isic_3"
"9192","Activities of political organizations","isic_3"
"9199","Activities of other membership organizations n.e.c.","isic_3"
"9200","Recreational, cultural and sporting activities","isic_3"
"9210","Motion picture, radio, television and other entertainment activities","isic_3"
"9211","Motion picture and video production and distribution","isic_3"
"9212","Motion picture projection","isic_3"
"9213","Radio and television activities","isic_3"
"9214","Dramatic arts, music and other arts activities","isic_3"
"9219","Other entertainment activities n.e.c.","isic_3"
"9220","News agency activities","isic_3"
"9230","Library, archives, museums and other cultural activities","isic_3"
"9231","Library and archives activities","isic_3"
"9232","Museums activities and preservation of historical sites and buildings","isic_3"
"9233","Botanical and zoological gardens and nature reserves activities","isic_3"
"9240","Sporting and other recreational activities","isic_3"
"9241","Sporting activities","isic_3"
"9249","Other recreational activities","isic_3"
"9300","Other service activities","isic_3"
"9301","Washing, and (dry-) cleaning of textile and fur products","isic_3"
"9302","Hairdressing and other beauty treatment","isic_3"
"9303","Funeral and related activities","isic_3"
"9309","Other service activities n.e.c.","isic_3"
"9500","Private households with employed persons","isic_3"
"9900","Extra-territorial organizations and bodies","isic_3"
"A","Agriculture, hunting and forestry","isic_3"
"B","Fishing","isic_3"
"C","Mining and quarrying","isic_3"
"D","Manufacturing","isic_3"
"E","Electricity, gas and water supply","isic_3"
"F","Construction","isic_3"
"G","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","isic_3"
"H","Hotels and restaurants","isic_3"
"I","Transport, storage and communications","isic_3"
"J","Financial intermediation","isic_3"
"K","Real estate, renting and business activities","isic_3"
"L","Public administration and defence; compulsory social security","isic_3"
"M","Education","isic_3"
"N","Health and social work","isic_3"
"O","Other community, social and personal service activities","isic_3"
"P","Private households with employed persons","isic_3"
"Q","Extra-territorial organizations and bodies","isic_3"
"0100","Agriculture, hunting and related service activities","isic_3.1"
"0110","Growing of crops; market gardening; horticulture","isic_3.1"
"0111","Growing of cereals and other crops n.e.c.","isic_3.1"
"0112","Growing of vegetables, horticultural specialties and nursery products","isic_3.1"
"0113","Growing of fruit, nuts, beverage and spice crops","isic_3.1"
"0120","Farming of animals","isic_3.1"
"0121","Farming of cattle, sheep, goats, horses, asses, mules and hinnies; dairy farming","isic_3.1"
"0122","Other animal farming; production of animal products n.e.c.","isic_3.1"
"0130","Growing of crops combined with farming of animals (mixed farming)","isic_3.1"
"0140","Agricultural and animal husbandry service activities, except veterinary activities","isic_3.1"
"0150","Hunting, trapping and game propagation including related service activities","isic_3.1"
"0200","Forestry, logging and related service activities","isic_3.1"
"0500","Fishing, aquaculture and service activities incidental to fishing","isic_3.1"
"0501","Fishing","isic_3.1"
"0502","Aquaculture","isic_3.1"
"1000","Mining of coal and lignite; extraction of peat","isic_3.1"
"1010","Mining and agglomeration of hard coal","isic_3.1"
"1020","Mining and agglomeration of lignite","isic_3.1"
"1030","Extraction and agglomeration of peat","isic_3.1"
"1100","Extraction of crude petroleum and natural gas; service activities incidental to oil and gas extraction, excluding surveying","isic_3.1"
"1110","Extraction of crude petroleum and natural gas","isic_3.1"
"1120","Service activities incidental to oil and gas extraction excluding surveying","isic_3.1"
"1200","Mining of uranium and thorium ores","isic_3.1"
"1300","Mining of metal ores","isic_3.1"
"1310","Mining of iron ores","isic_3.1"
"1320","Mining of non-ferrous metal ores, except uranium and thorium ores","isic_3.1"
"1400","Other mining and quarrying","isic_3.1"
"1410","Quarrying of stone, sand and clay","isic_3.1"
"1420","Mining and quarrying n.e.c.","isic_3.1"
"1421","Mining of chemical and fertilizer minerals","isic_3.1"
"1422","Extraction of salt","isic_3.1"
"1429","Other mining and quarrying n.e.c.","isic_3.1"
"1500","Manufacture of food products and beverages","isic_3.1"
"1510","Production, processing and preservation of meat, fish, fruit, vegetables, oils and fats","isic_3.1"
"1511","Production, processing and preserving of meat and meat products","isic_3.1"
"1512","Processing and preserving of fish and fish products","isic_3.1"
"1513","Processing and preserving of fruit and vegetables","isic_3.1"
"1514","Manufacture of vegetable and animal oils and fats","isic_3.1"
"1520","Manufacture of dairy products","isic_3.1"
"1530","Manufacture of grain mill products, starches and starch products, and prepared animal feeds","isic_3.1"
"1531","Manufacture of grain mill products","isic_3.1"
"1532","Manufacture of starches and starch products","isic_3.1"
"1533","Manufacture of prepared animal feeds","isic_3.1"
"1540","Manufacture of other food products","isic_3.1"
"1541","Manufacture of bakery products","isic_3.1"
"1542","Manufacture of sugar","isic_3.1"
"1543","Manufacture of cocoa, chocolate and sugar confectionery","isic_3.1"
"1544","Manufacture of macaroni, noodles, couscous and similar farinaceous products","isic_3.1"
"1549","Manufacture of other food products n.e.c.","isic_3.1"
"1550","Manufacture of beverages","isic_3.1"
"1551","Distilling, rectifying and blending of spirits; ethyl alcohol production from fermented materials","isic_3.1"
"1552","Manufacture of wines","isic_3.1"
"1553","Manufacture of malt liquors and malt","isic_3.1"
"1554","Manufacture of soft drinks; production of mineral waters","isic_3.1"
"1600","Manufacture of tobacco products","isic_3.1"
"1700","Manufacture of textiles","isic_3.1"
"1710","Spinning, weaving and finishing of textiles","isic_3.1"
"1711","Preparation and spinning of textile fibres; weaving of textiles","isic_3.1"
"1712","Finishing of textiles","isic_3.1"
"1720","Manufacture of other textiles","isic_3.1"
"1721","Manufacture of made-up textile articles, except apparel","isic_3.1"
"1722","Manufacture of carpets and rugs","isic_3.1"
"1723","Manufacture of cordage, rope, twine and netting","isic_3.1"
"1729","Manufacture of other textiles n.e.c.","isic_3.1"
"1730","Manufacture of knitted and crocheted fabrics and articles","isic_3.1"
"1800","Manufacture of wearing apparel; dressing and dyeing of fur","isic_3.1"
"1810","Manufacture of wearing apparel, except fur apparel","isic_3.1"
"1820","Dressing and dyeing of fur; manufacture of articles of fur","isic_3.1"
"1900","Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear","isic_3.1"
"1910","Tanning and dressing of leather; manufacture of luggage, handbags, saddlery and harness","isic_3.1"
"1911","Tanning and dressing of leather","isic_3.1"
"1912","Manufacture of luggage, handbags and the like, saddlery and harness","isic_3.1"
"1920","Manufacture of footwear","isic_3.1"
"2000","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","isic_3.1"
"2010","Sawmilling and planing of wood","isic_3.1"
"2020","Manufacture of products of wood, cork, straw and plaiting materials","isic_3.1"
"2021","Manufacture of veneer sheets; manufacture of plywood, laminboard, particle board and other panels and boards","isic_3.1"
"2022","Manufacture of builders' carpentry and joinery","isic_3.1"
"2023","Manufacture of wooden containers","isic_3.1"
"2029","Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting materials","isic_3.1"
"2100","Manufacture of paper and paper products","isic_3.1"
"2101","Manufacture of pulp, paper and paperboard","isic_3.1"
"2102","Manufacture of corrugated paper and paperboard and of containers of paper and paperboard","isic_3.1"
"2109","Manufacture of other articles of paper and paperboard","isic_3.1"
"2200","Publishing, printing and reproduction of recorded media","isic_3.1"
"2210","Publishing","isic_3.1"
"2211","Publishing of books, brochures and other publications","isic_3.1"
"2212","Publishing of newspapers, journals and periodicals","isic_3.1"
"2213","Publishing of music","isic_3.1"
"2219","Other publishing","isic_3.1"
"2220","Printing and service activities related to printing","isic_3.1"
"2221","Printing","isic_3.1"
"2222","Service activities related to printing","isic_3.1"
"2230","Reproduction of recorded media","isic_3.1"
"2300","Manufacture of coke, refined petroleum products and nuclear fuel","isic_3.1"
"2310","Manufacture of coke oven products","isic_3.1"
"2320","Manufacture of refined petroleum products","isic_3.1"
"2330","Processing of nuclear fuel","isic_3.1"
"2400","Manufacture of chemicals and chemical products","isic_3.1"
"2410","Manufacture of basic chemicals","isic_3.1"
"2411","Manufacture of basic chemicals, except fertilizers and nitrogen compounds","isic_3.1"
"2412","Manufacture of fertilizers and nitrogen compounds","isic_3.1"
"2413","Manufacture of plastics in primary forms and of synthetic rubber","isic_3.1"
"2420","Manufacture of other chemical products","isic_3.1"
"2421","Manufacture of pesticides and other agrochemical products","isic_3.1"
"2422","Manufacture of paints, varnishes and similar coatings, printing ink and mastics","isic_3.1"
"2423","Manufacture of pharmaceuticals, medicinal chemicals and botanical products","isic_3.1"
"2424","Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations","isic_3.1"
"2429","Manufacture of other chemical products n.e.c.","isic_3.1"
"2430","Manufacture of man-made fibres","isic_3.1"
"2500","Manufacture of rubber and plastics products","isic_3.1"
"2510","Manufacture of rubber products","isic_3.1"
"2511","Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres","isic_3.1"
"2519","Manufacture of other rubber products","isic_3.1"
"2520","Manufacture of plastics products","isic_3.1"
"2600","Manufacture of other non-metallic mineral products","isic_3.1"
"2610","Manufacture of glass and glass products","isic_3.1"
"2690","Manufacture of non-metallic mineral products n.e.c.","isic_3.1"
"2691","Manufacture of non-structural non-refractory ceramic ware","isic_3.1"
"2692","Manufacture of refractory ceramic products","isic_3.1"
"2693","Manufacture of structural non-refractory clay and ceramic products","isic_3.1"
"2694","Manufacture of cement, lime and plaster","isic_3.1"
"2695","Manufacture of articles of concrete, cement and plaster","isic_3.1"
"2696","Cutting, shaping and finishing of stone","isic_3.1"
"2699","Manufacture of other non-metallic mineral products n.e.c.","isic_3.1"
"2700","Manufacture of basic metals","isic_3.1"
"2710","Manufacture of basic iron and steel","isic_3.1"
"2720","Manufacture of basic precious and non-ferrous metals","isic_3.1"
"2730","Casting of metals","isic_3.1"
"2731","Casting of iron and steel","isic_3.1"
"2732","Casting of non-ferrous metals","isic_3.1"
"2800","Manufacture of fabricated metal products, except machinery and equipment","isic_3.1"
"2810","Manufacture of structural metal products, tanks, reservoirs and steam generators","isic_3.1"
"2811","Manufacture of structural metal products","isic_3.1"
"2812","Manufacture of tanks, reservoirs and containers of metal","isic_3.1"
"2813","Manufacture of steam generators, except central heating hot water boilers","isic_3.1"
"2890","Manufacture of other fabricated metal products; metalworking service activities","isic_3.1"
"2891","Forging, pressing, stamping and roll-forming of metal; powder metallurgy","isic_3.1"
"2892","Treatment and coating of metals; general mechanical engineering on a fee or contract basis","isic_3.1"
"2893","Manufacture of cutlery, hand tools and general hardware","isic_3.1"
"2899","Manufacture of other fabricated metal products n.e.c.","isic_3.1"
"2900","Manufacture of machinery and equipment n.e.c.","isic_3.1"
"2910","Manufacture of general-purpose machinery","isic_3.1"
"2911","Manufacture of engines and turbines, except aircraft, vehicle and cycle engines","isic_3.1"
"2912","Manufacture of pumps, compressors, taps and valves","isic_3.1"
"2913","Manufacture of bearings, gears, gearing and driving elements","isic_3.1"
"2914","Manufacture of ovens, furnaces and furnace burners","isic_3.1"
"2915","Manufacture of lifting and handling equipment","isic_3.1"
"2919","Manufacture of other general-purpose machinery","isic_3.1"
"2920","Manufacture of special-purpose machinery","isic_3.1"
"2921","Manufacture of agricultural and forestry machinery","isic_3.1"
"2922","Manufacture of machine tools","isic_3.1"
"2923","Manufacture of machinery for metallurgy","isic_3.1"
"2924","Manufacture of machinery for mining, quarrying and construction","isic_3.1"
"2925","Manufacture of machinery for food, beverage and tobacco processing","isic_3.1"
"2926","Manufacture of machinery for textile, apparel and leather production","isic_3.1"
"2927","Manufacture of weapons and ammunition","isic_3.1"
"2929","Manufacture of other special-purpose machinery","isic_3.1"
"2930","Manufacture of domestic appliances n.e.c.","isic_3.1"
"3000","Manufacture of office, accounting and computing machinery","isic_3.1"
"3100","Manufacture of electrical machinery and apparatus n.e.c.","isic_3.1"
"3110","Manufacture of electric motors, generators and transformers","isic_3.1"
"3120","Manufacture of electricity distribution and control apparatus","isic_3.1"
"3130","Manufacture of insulated wire and cable","isic_3.1"
"3140","Manufacture of accumulators, primary cells and primary batteries","isic_3.1"
"3150","Manufacture of electric lamps and lighting equipment","isic_3.1"
"3190","Manufacture of other electrical equipment n.e.c.","isic_3.1"
"3200","Manufacture of radio, television and communication equipment and apparatus","isic_3.1"
"3210","Manufacture of electronic valves and tubes and other electronic components","isic_3.1"
"3220","Manufacture of television and radio transmitters and apparatus for line telephony and line telegraphy","isic_3.1"
"3230","Manufacture of television and radio receivers, sound or video recording or reproducing apparatus, and associated goods","isic_3.1"
"3300","Manufacture of medical, precision and optical instruments, watches and clocks","isic_3.1"
"3310","Manufacture of medical appliances and instruments and appliances for measuring, checking, testing, navigating and other purposes, except optical instruments","isic_3.1"
"3311","Manufacture of medical and surgical equipment and orthopaedic appliances","isic_3.1"
"3312","Manufacture of instruments and appliances for measuring, checking, testing, navigating and other purposes, except industrial process control equipment","isic_3.1"
"3313","Manufacture of industrial process control equipment","isic_3.1"
"3320","Manufacture of optical instruments and photographic equipment","isic_3.1"
"3330","Manufacture of watches and clocks","isic_3.1"
"3400","Manufacture of motor vehicles, trailers and semi-trailers","isic_3.1"
"3410","Manufacture of motor vehicles","isic_3.1"
"3420","Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers","isic_3.1"
"3430","Manufacture of parts and accessories for motor vehicles and their engines","isic_3.1"
"3500","Manufacture of other transport equipment","isic_3.1"
"3510","Building and repairing of ships and boats","isic_3.1"
"3511","Building and repairing of ships","isic_3.1"
"3512","Building and repairing of pleasure and sporting boats","isic_3.1"
"3520","Manufacture of railway and tramway locomotives and rolling stock","isic_3.1"
"3530","Manufacture of aircraft and spacecraft","isic_3.1"
"3590","Manufacture of transport equipment n.e.c.","isic_3.1"
"3591","Manufacture of motorcycles","isic_3.1"
"3592","Manufacture of bicycles and invalid carriages","isic_3.1"
"3599","Manufacture of other transport equipment n.e.c.","isic_3.1"
"3600","Manufacture of furniture; manufacturing n.e.c.","isic_3.1"
"3610","Manufacture of furniture","isic_3.1"
"3690","Manufacturing n.e.c.","isic_3.1"
"3691","Manufacture of jewellery and related articles","isic_3.1"
"3692","Manufacture of musical instruments","isic_3.1"
"3693","Manufacture of sports goods","isic_3.1"
"3694","Manufacture of games and toys","isic_3.1"
"3699","Other manufacturing n.e.c.","isic_3.1"
"3700","Recycling","isic_3.1"
"3710","Recycling of metal waste and scrap","isic_3.1"
"3720","Recycling of non-metal waste and scrap","isic_3.1"
"4000","Electricity, gas, steam and hot water supply","isic_3.1"
"4010","Production, transmission and distribution of electricity","isic_3.1"
"4020","Manufacture of gas; distribution of gaseous fuels through mains","isic_3.1"
"4030","Steam and hot water supply","isic_3.1"
"4100","Collection, purification and distribution of water","isic_3.1"
"4500","Construction","isic_3.1"
"4510","Site preparation","isic_3.1"
"4520","Building of complete constructions or parts thereof; civil engineering","isic_3.1"
"4530","Building installation","isic_3.1"
"4540","Building completion","isic_3.1"
"4550","Renting of construction or demolition equipment with operator","isic_3.1"
"5000","Sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel","isic_3.1"
"5010","Sale of motor vehicles","isic_3.1"
"5020","Maintenance and repair of motor vehicles","isic_3.1"
"5030","Sale of motor vehicle parts and accessories","isic_3.1"
"5040","Sale, maintenance and repair of motorcycles and related parts and accessories","isic_3.1"
"5050","Retail sale of automotive fuel","isic_3.1"
"5100","Wholesale trade and commission trade, except of motor vehicles and motorcycles","isic_3.1"
"5110","Wholesale on a fee or contract basis","isic_3.1"
"5120","Wholesale of agricultural raw materials, live animals, food, beverages and tobacco","isic_3.1"
"5121","Wholesale of agricultural raw materials and live animals","isic_3.1"
"5122","Wholesale of food, beverages and tobacco","isic_3.1"
"5130","Wholesale of household goods","isic_3.1"
"5131","Wholesale of textiles, clothing and footwear","isic_3.1"
"5139","Wholesale of other household goods","isic_3.1"
"5140","Wholesale of non-agricultural intermediate products, waste and scrap","isic_3.1"
"5141","Wholesale of solid, liquid and gaseous fuels and related products","isic_3.1"
"5142","Wholesale of metals and metal ores","isic_3.1"
"5143","Wholesale of construction materials, hardware, plumbing and heating equipment and supplies","isic_3.1"
"5149","Wholesale of other intermediate products, waste and scrap","isic_3.1"
"5150","Wholesale of machinery, equipment and supplies","isic_3.1"
"5151","Wholesale of computers, computer peripheral equipment and software","isic_3.1"
"5152","Wholesale of electronic and telecommunications parts and equipment","isic_3.1"
"5159","Wholesale of other machinery, equipment and supplies","isic_3.1"
"5190","Other wholesale","isic_3.1"
"5200","Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods","isic_3.1"
"5210","Non-specialized retail trade in stores","isic_3.1"
"5211","Retail sale in non-specialized stores with food, beverages or tobacco predominating","isic_3.1"
"5219","Other retail sale in non-specialized stores","isic_3.1"
"5220","Retail sale of food, beverages and tobacco in specialized stores","isic_3.1"
"5230","Other retail trade of new goods in specialized stores","isic_3.1"
"5231","Retail sale of pharmaceutical and medical goods, cosmetic and toilet articles","isic_3.1"
"5232","Retail sale of textiles, clothing, footwear and leather goods","isic_3.1"
"5233","Retail sale of household appliances, articles and equipment","isic_3.1"
"5234","Retail sale of hardware, paints and glass","isic_3.1"
"5239","Other retail sale in specialized stores","isic_3.1"
"5240","Retail sale of second-hand goods in stores","isic_3.1"
"5250","Retail trade not in stores","isic_3.1"
"5251","Retail sale via mail order houses","isic_3.1"
"5252","Retail sale via stalls and markets","isic_3.1"
"5259","Other non-store retail sale","isic_3.1"
"5260","Repair of personal and household goods","isic_3.1"
"5500","Hotels and restaurants","isic_3.1"
"5510","Hotels; camping sites and other provision of short-stay accommodation","isic_3.1"
"5520","Restaurants, bars and canteens","isic_3.1"
"6000","Land transport; transport via pipelines","isic_3.1"
"6010","Transport via railways","isic_3.1"
"6020","Other land transport","isic_3.1"
"6021","Other scheduled passenger land transport","isic_3.1"
"6022","Other non-scheduled passenger land transport","isic_3.1"
"6023","Freight transport by road","isic_3.1"
"6030","Transport via pipelines","isic_3.1"
"6100","Water transport","isic_3.1"
"6110","Sea and coastal water transport","isic_3.1"
"6120","Inland water transport","isic_3.1"
"6200","Air transport","isic_3.1"
"6210","Scheduled air transport","isic_3.1"
"6220","Non-scheduled air transport","isic_3.1"
"6300","Supporting and auxiliary transport activities; activities of travel agencies","isic_3.1"
"6301","Cargo handling","isic_3.1"
"6302","Storage and warehousing","isic_3.1"
"6303","Other supporting transport activities","isic_3.1"
"6304","Activities of travel agencies and tour operators; tourist assistance activities n.e.c.","isic_3.1"
"6309","Activities of other transport agencies","isic_3.1"
"6400","Post and telecommunications","isic_3.1"
"6410","Post and courier activities","isic_3.1"
"6411","National post activities","isic_3.1"
"6412","Courier activities other than national post activities","isic_3.1"
"6420","Telecommunications","isic_3.1"
"6500","Financial intermediation, except insurance and pension funding","isic_3.1"
"6510","Monetary intermediation","isic_3.1"
"6511","Central banking","isic_3.1"
"6519","Other monetary intermediation","isic_3.1"
"6590","Other financial intermediation","isic_3.1"
"6591","Financial leasing","isic_3.1"
"6592","Other credit granting","isic_3.1"
"6599","Other financial intermediation n.e.c.","isic_3.1"
"6600","Insurance and pension funding, except compulsory social security","isic_3.1"
"6601","Life insurance","isic_3.1"
"6602","Pension funding","isic_3.1"
"6603","Non-life insurance","isic_3.1"
"6700","Activities auxiliary to financial intermediation","isic_3.1"
"6710","Activities auxiliary to financial intermediation, except insurance and pension funding","isic_3.1"
"6711","Administration of financial markets","isic_3.1"
"6712","Security dealing activities","isic_3.1"
"6719","Activities auxiliary to financial intermediation n.e.c.","isic_3.1"
"6720","Activities auxiliary to insurance and pension funding","isic_3.1"
"7000","Real estate activities","isic_3.1"
"7010","Real estate activities with own or leased property","isic_3.1"
"7020","Real estate activities on a fee or contract basis","isic_3.1"
"7100","Renting of machinery and equipment without operator and of personal and household goods","isic_3.1"
"7110","Renting of transport equipment","isic_3.1"
"7111","Renting of land transport equipment","isic_3.1"
"7112","Renting of water transport equipment","isic_3.1"
"7113","Renting of air transport equipment","isic_3.1"
"7120","Renting of other machinery and equipment","isic_3.1"
"7121","Renting of agricultural machinery and equipment","isic_3.1"
"7122","Renting of construction and civil engineering machinery and equipment","isic_3.1"
"7123","Renting of office machinery and equipment (including computers)","isic_3.1"
"7129","Renting of other machinery and equipment n.e.c.","isic_3.1"
"7130","Renting of personal and household goods n.e.c.","isic_3.1"
"7200","Computer and related activities","isic_3.1"
"7210","Hardware consultancy","isic_3.1"
"7220","Software publishing, consultancy and supply","isic_3.1"
"7221","Software publishing","isic_3.1"
"7229","Other software consultancy and supply","isic_3.1"
"7230","Data processing","isic_3.1"
"7240","Database activities and online distribution of electronic content","isic_3.1"
"7250","Maintenance and repair of office, accounting and computing machinery","isic_3.1"
"7290","Other computer-related activities","isic_3.1"
"7300","Research and development","isic_3.1"
"7310","Research and experimental development on natural sciences and engineering (NSE)","isic_3.1"
"7320","Research and experimental development on social sciences and humanities (SSH)","isic_3.1"
"7400","Other business activities","isic_3.1"
"7410","Legal, accounting, bookkeeping and auditing activities; tax consultancy; market research and public opinion polling; business and management consultancy","isic_3.1"
"7411","Legal activities","isic_3.1"
"7412","Accounting, bookkeeping and auditing activities; tax consultancy","isic_3.1"
"7413","Market research and public opinion polling","isic_3.1"
"7414","Business and management consultancy activities","isic_3.1"
"7420","Architectural, engineering and other technical activities","isic_3.1"
"7421","Architectural and engineering activities and related technical consultancy","isic_3.1"
"7422","Technical testing and analysis","isic_3.1"
"7430","Advertising","isic_3.1"
"7490","Business activities n.e.c.","isic_3.1"
"7491","Labour recruitment and provision of personnel","isic_3.1"
"7492","Investigation and security activities","isic_3.1"
"7493","Building-cleaning and industrial-cleaning activities","isic_3.1"
"7494","Photographic activities","isic_3.1"
"7495","Packaging activities","isic_3.1"
"7499","Other business activities n.e.c.","isic_3.1"
"7500","Public administration and defence; compulsory social security","isic_3.1"
"7510","Administration of the State and the economic and social policy of the community","isic_3.1"
"7511","General (overall) public service activities","isic_3.1"
"7512","Regulation of the activities of agencies that provide health care, education, cultural services and other social services, excluding social security","isic_3.1"
"7513","Regulation of and contribution to more efficient operation of business","isic_3.1"
"7514","Supporting service activities for the government as a whole","isic_3.1"
"7520","Provision of services to the community as a whole","isic_3.1"
"7521","Foreign affairs","isic_3.1"
"7522","Defence activities","isic_3.1"
"7523","Public order and safety activities","isic_3.1"
"7530","Compulsory social security activities","isic_3.1"
"8000","Education","isic_3.1"
"8010","Primary education","isic_3.1"
"8020","Secondary education","isic_3.1"
"8021","General secondary education","isic_3.1"
"8022","Technical and vocational secondary education","isic_3.1"
"8030","Higher education","isic_3.1"
"8090","Other education","isic_3.1"
"8500","Health and social work","isic_3.1"
"8510","Human health activities","isic_3.1"
"8511","Hospital activities","isic_3.1"
"8512","Medical and dental practice activities","isic_3.1"
"8519","Other human health activities","isic_3.1"
"8520","Veterinary activities","isic_3.1"
"8530","Social work activities","isic_3.1"
"8531","Social work activities with accommodation","isic_3.1"
"8532","Social work activities without accommodation","isic_3.1"
"9000","Sewage and refuse disposal, sanitation and similar activities","isic_3.1"
"9100","Activities of membership organizations n.e.c.","isic_3.1"
"9110","Activities of business, employers and professional organizations","isic_3.1"
"9111","Activities of business and employers organizations","isic_3.1"
"9112","Activities of professional organizations","isic_3.1"
"9120","Activities of trade unions","isic_3.1"
"9190","Activities of other membership organizations","isic_3.1"
"9191","Activities of religious organizations","isic_3.1"
"9192","Activities of political organizations","isic_3.1"
"9199","Activities of other membership organizations n.e.c.","isic_3.1"
"9200","Recreational, cultural and sporting activities","isic_3.1"
"9210","Motion picture, radio, television and other entertainment activities","isic_3.1"
"9211","Motion picture and video production and distribution","isic_3.1"
"9212","Motion picture projection","isic_3.1"
"9213","Radio and television activities","isic_3.1"
"9214","Dramatic arts, music and other arts activities","isic_3.1"
"9219","Other entertainment activities n.e.c.","isic_3.1"
"9220","News agency activities","isic_3.1"
"9230","Library, archives, museums and other cultural activities","isic_3.1"
"9231","Library and archives activities","isic_3.1"
"9232","Museums activities and preservation of historic sites and buildings","isic_3.1"
"9233","Botanical and zoological gardens and nature reserves activities","isic_3.1"
"9240","Sporting and other recreational activities","isic_3.1"
"9241","Sporting activities","isic_3.1"
"9249","Other recreational activities","isic_3.1"
"9300","Other service activities","isic_3.1"
"9301","Washing and (dry-)cleaning of textile and fur products","isic_3.1"
"9302","Hairdressing and other beauty treatment","isic_3.1"
"9303","Funeral and related activities","isic_3.1"
"9309","Other service activities n.e.c.","isic_3.1"
"9500","Activities of private households as employers of domestic staff","isic_3.1"
"9600","Undifferentiated goods-producing activities of private households for own use","isic_3.1"
"9700","Undifferentiated service-producing activities of private households for own use","isic_3.1"
"9900","Extraterritorial organizations and bodies","isic_3.1"
"A","Agriculture, hunting and forestry","isic_3.1"
"B","Fishing","isic_3.1"
"C","Mining and quarrying","isic_3.1"
"D","Manufacturing","isic_3.1"
"E","Electricity, gas and water supply","isic_3.1"
"F","Construction","isic_3.1"
"G","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","isic_3.1"
"H","Hotels and restaurants","isic_3.1"
"I","Transport, storage and communications","isic_3.1"
"J","Financial intermediation","isic_3.1"
"K","Real estate, renting and business activities","isic_3.1"
"L","Public administration and defence; compulsory social security","isic_3.1"
"M","Education","isic_3.1"
"N","Health and social work","isic_3.1"
"O","Other community, social and personal service activities","isic_3.1"
"P","Activities of private households as employers and undifferentiated production activities of private households","isic_3.1"
"Q","Extraterritorial organizations and bodies","isic_3.1"
"0100","Crop and animal production, hunting and related service activities","isic_4"
"0110","Growing of non-perennial crops","isic_4"
"0111","Growing of cereals (except rice), leguminous crops and oil seeds","isic_4"
"0112","Growing of rice","isic_4"
"0113","Growing of vegetables and melons, roots and tubers","isic_4"
"0114","Growing of sugar cane","isic_4"
"0115","Growing of tobacco","isic_4"
"0116","Growing of fibre crops","isic_4"
"0119","Growing of other non-perennial crops","isic_4"
"0120","Growing of perennial crops","isic_4"
"0121","Growing of grapes","isic_4"
"0122","Growing of tropical and subtropical fruits","isic_4"
"0123","Growing of citrus fruits","isic_4"
"0124","Growing of pome fruits and stone fruits","isic_4"
"0125","Growing of other tree and bush fruits and nuts","isic_4"
